customer_id,segment,age,risk_score,tenure_months,churn_label
C009047,mass,35,48.1,206,0
C009048,mass,64,66.13,225,0
C009049,mass,24,62.58,177,0
C009050,business,35,70.06,32,0
C009051,mass,21,16.22,79,0
C009052,business,57,25.4,75,1
C009053,mass,36,36.55,165,0
C009054,mass,29,25.13,79,0
C009055,mass,32,18.52,230,0
C009056,affluent,43,86.39,162,0
C009057,mass,61,68.07,197,0
C009058,mass,63,15.71,149,0
C009059,mass,54,9.23,220,0
C009060,mass,51,90.95,148,0
C009061,business,25,57.44,80,1
C009062,mass,52,25.51,104,0
C009063,mass,55,15.47,192,0
C009064,mass,50,49.43,5,0
C009065,mass,33,47.84,171,0
C009066,mass,44,80.28,219,0
C009067,mass,46,53.11,83,0
C009068,mass,40,11.15,26,0
C009069,private,62,12.68,138,0
C009070,mass,45,80.67,111,0
C009071,mass,21,69.21,21,0
C009072,mass,41,16.37,215,0
C009073,mass,60,64.86,54,0
C009074,mass,55,49.62,238,0
C009075,affluent,50,42.05,220,0
C009076,mass,19,62.84,217,0
C009077,affluent,41,79.65,188,0
C009078,mass,44,48.49,170,0
C009079,mass,46,47.75,124,0
C009080,business,42,3.4,207,0
C009081,mass,21,13.48,94,0
C009082,business,30,36.0,73,0
C009083,mass,58,83.07,159,0
C009084,affluent,48,45.83,83,0
C009085,mass,58,21.65,67,0
C009086,business,60,26.91,87,0
C009087,affluent,69,47.34,214,0
C009088,business,38,24.2,87,0
C009089,affluent,28,70.86,86,0
C009090,mass,39,95.2,200,0
C009091,mass,48,92.85,121,0
C009092,mass,62,77.46,122,0
C009093,mass,50,88.07,128,0
C009094,mass,55,99.1,216,0
C009095,business,52,81.69,6,0
C009096,mass,57,54.03,202,0
C009097,mass,45,68.13,79,0
C009098,mass,56,96.24,206,0
C009099,business,48,4.62,124,0
C009100,mass,24,43.24,58,0
C009101,mass,47,68.08,66,0
C009102,mass,44,99.38,145,0
C009103,business,49,19.3,175,0
C009104,mass,61,47.07,45,0
C009105,mass,20,9.91,156,0
C009106,mass,48,53.02,123,0
C009107,mass,21,47.82,12,0
C009108,mass,31,75.42,192,1
C009109,mass,19,14.14,198,0
C009110,mass,45,57.42,184,0
C009111,mass,57,28.14,142,0
C009112,mass,61,57.72,91,0
C009113,business,32,64.49,45,0
C009114,mass,34,3.94,18,0
C009115,business,60,46.21,154,0
C009116,business,47,59.01,25,0
C009117,business,26,80.97,212,0
C009118,mass,65,98.14,95,0
C009119,mass,45,68.0,166,0
C009120,mass,54,94.74,75,0
C009121,affluent,41,72.1,92,0
C009122,private,53,88.66,136,0
C009123,mass,48,71.95,62,0
C009124,mass,38,5.37,63,0
C009125,mass,29,87.42,122,0
C009126,affluent,33,99.54,148,0
C009127,mass,28,35.77,216,1
C009128,mass,45,44.35,156,0
C009129,mass,59,63.37,173,0
C009130,affluent,57,14.36,143,0
C009131,affluent,59,58.92,62,0
C009132,affluent,61,56.94,69,0
C009133,private,45,85.5,112,0
C009134,mass,48,25.71,202,0
C009135,mass,23,5.2,5,0
C009136,mass,28,59.68,222,0
C009137,mass,38,18.26,192,0
C009138,mass,49,22.04,171,0
C009139,mass,36,2.02,20,0
C009140,affluent,34,56.68,35,1
C009141,mass,33,78.67,64,0
C009142,mass,29,42.23,113,0
C009143,mass,57,39.57,205,1
C009144,mass,55,20.95,54,1
C009145,business,26,88.23,185,0
C009146,mass,43,44.29,58,0
C009147,business,39,47.71,178,1
C009148,mass,22,98.71,178,0
C009149,mass,23,90.52,116,0
C009150,mass,49,99.89,2,0
C009151,mass,62,99.82,218,1
C009152,business,38,23.6,153,0
C009153,mass,20,8.34,227,0
C009154,private,53,56.57,106,0
C009155,mass,53,61.66,41,0
C009156,business,41,1.56,1,0
C009157,mass,42,33.46,217,0
C009158,affluent,53,5.3,235,0
C009159,affluent,45,24.96,139,0
C009160,affluent,58,8.35,213,0
C009161,mass,20,95.69,87,0
C009162,mass,65,24.24,18,0
C009163,affluent,48,61.12,234,0
C009164,private,75,40.64,213,0
C009165,business,63,78.05,205,0
C009166,private,66,99.67,156,0
C009167,mass,38,25.67,129,1
C009168,affluent,37,31.68,90,0
C009169,mass,29,30.96,222,0
C009170,mass,55,87.67,170,1
C009171,affluent,35,78.04,195,0
C009172,mass,24,73.87,41,0
C009173,mass,25,30.01,143,0
C009174,affluent,31,36.91,143,0
C009175,mass,49,67.12,221,1
C009176,mass,20,55.67,103,0
C009177,mass,38,88.76,68,0
C009178,mass,37,90.61,72,0
C009179,affluent,44,76.58,192,0
C009180,mass,19,53.0,16,0
C009181,affluent,32,32.84,32,0
C009182,mass,60,41.51,198,0
C009183,private,51,87.78,114,0
C009184,mass,22,41.1,145,0
C009185,affluent,37,87.41,238,0
C009186,mass,60,53.9,113,0
C009187,affluent,62,7.78,68,1
C009188,mass,48,15.42,239,0
C009189,mass,47,39.14,189,0
C009190,mass,34,12.15,118,1
C009191,affluent,29,79.65,111,0
C009192,mass,47,34.79,29,0
C009193,affluent,28,0.54,115,0
C009194,business,36,50.69,95,0
C009195,mass,51,62.51,236,0
C009196,mass,45,42.79,34,0
C009197,affluent,38,79.84,46,0
C009198,mass,55,86.41,67,0
C009199,mass,55,79.56,29,0
C009200,mass,29,74.53,160,0
C009201,mass,45,95.37,119,0
C009202,business,28,89.53,174,0
C009203,mass,20,34.53,150,0
C009204,affluent,57,62.81,198,0
C009205,mass,52,98.9,139,0
C009206,mass,28,34.22,104,0
C009207,affluent,41,41.49,191,1
C009208,mass,20,14.87,126,0
C009209,affluent,32,84.99,224,1
C009210,mass,65,65.38,184,0
C009211,mass,41,92.71,159,1
C009212,mass,24,31.8,101,0
C009213,mass,22,43.56,106,0
C009214,mass,40,54.17,102,0
C009215,business,49,85.59,14,0
C009216,mass,42,51.34,49,0
C009217,business,64,14.82,84,0
C009218,private,70,99.42,234,0
C009219,mass,19,61.25,144,0
C009220,affluent,41,82.24,232,0
C009221,mass,24,81.72,138,0
C009222,business,43,89.2,194,0
C009223,mass,18,43.7,83,1
C009224,mass,33,85.17,194,0
C009225,affluent,29,75.65,71,0
C009226,mass,38,83.65,183,0
C009227,mass,56,69.63,161,0
C009228,mass,35,56.52,218,1
C009229,affluent,67,79.68,73,0
C009230,mass,21,63.55,81,0
C009231,affluent,31,26.28,4,0
C009232,mass,54,2.36,218,0
C009233,mass,25,99.78,2,0
C009234,affluent,48,92.11,204,0
C009235,mass,57,54.54,84,0
C009236,business,55,20.98,139,0
C009237,mass,36,17.99,79,1
C009238,mass,28,50.14,201,0
C009239,mass,38,22.37,4,0
C009240,mass,52,36.07,82,0
C009241,affluent,35,18.85,41,0
C009242,mass,46,55.29,122,1
C009243,affluent,50,1.35,93,0
C009244,mass,57,74.62,31,0
C009245,private,40,51.29,92,0
C009246,affluent,34,12.72,183,0
C009247,business,41,63.2,11,1
C009248,business,48,6.77,110,0
C009249,mass,31,21.63,198,0
C009250,mass,57,14.54,199,0
C009251,mass,55,26.52,58,0
C009252,mass,30,4.2,240,0
C009253,mass,31,60.27,97,0
C009254,business,37,41.15,12,0
C009255,mass,25,20.36,53,0
C009256,mass,23,13.69,81,0
C009257,mass,54,22.18,111,0
C009258,mass,30,43.07,54,0
C009259,business,37,8.4,79,0
C009260,business,63,97.5,72,0
C009261,mass,25,36.82,194,0
C009262,mass,24,91.61,98,0
C009263,affluent,34,53.41,159,0
C009264,mass,44,78.11,62,0
C009265,business,33,19.85,72,0
C009266,mass,33,81.29,178,0
C009267,mass,33,10.36,146,0
C009268,mass,38,2.71,186,0
C009269,affluent,29,25.85,7,0
C009270,affluent,62,91.69,238,0
C009271,mass,47,4.01,128,0
C009272,affluent,38,46.41,123,0
C009273,affluent,55,20.25,129,0
C009274,mass,49,19.35,15,0
C009275,affluent,37,20.12,227,0
C009276,private,36,9.34,205,0
C009277,business,43,46.41,13,0
C009278,mass,24,52.36,237,0
C009279,mass,54,50.7,161,1
C009280,private,61,83.95,104,0
C009281,mass,61,17.39,167,0
C009282,affluent,62,94.74,100,0
C009283,mass,43,85.35,130,0
C009284,affluent,38,48.63,13,0
C009285,mass,41,17.19,173,0
C009286,mass,19,42.23,199,0
C009287,mass,26,15.68,74,0
C009288,mass,47,99.34,114,0
C009289,mass,53,6.23,55,0
C009290,mass,57,54.61,218,0
C009291,mass,34,90.83,117,0
C009292,mass,35,89.74,137,1
C009293,mass,38,53.92,235,0
C009294,affluent,68,13.55,16,0
C009295,mass,60,99.58,177,0
C009296,mass,65,72.71,77,0
C009297,mass,56,88.41,122,0
C009298,mass,58,2.43,128,0
C009299,affluent,41,44.51,45,1
C009300,business,46,70.6,216,0
C009301,mass,44,73.5,224,1
C009302,mass,36,99.3,21,0
C009303,mass,49,54.05,163,0
C009304,mass,46,20.03,20,0
C009305,mass,25,84.07,172,0
C009306,mass,35,48.05,155,0
C009307,mass,33,19.64,29,0
C009308,mass,46,22.6,207,0
C009309,mass,57,47.76,112,0
C009310,mass,18,92.16,113,0
C009311,mass,43,25.31,4,0
C009312,affluent,56,29.43,99,0
C009313,mass,62,48.58,170,0
C009314,mass,58,12.52,232,0
C009315,mass,27,26.31,144,0
C009316,affluent,39,61.01,147,0
C009317,mass,28,13.53,184,0
C009318,mass,20,43.35,7,0
C009319,mass,34,10.42,133,0
C009320,mass,32,55.71,172,0
C009321,mass,33,61.61,206,0
C009322,mass,56,52.47,36,0
C009323,mass,34,42.32,129,0
C009324,affluent,54,89.34,23,0
C009325,mass,41,49.72,165,0
C009326,mass,37,20.08,167,0
C009327,business,62,16.09,38,0
C009328,mass,18,64.75,9,0
C009329,mass,45,41.26,74,1
C009330,private,37,58.55,112,0
C009331,mass,20,56.66,220,0
C009332,mass,24,42.97,92,1
C009333,affluent,48,30.89,80,0
C009334,business,28,9.61,227,0
C009335,mass,43,13.03,189,0
C009336,private,45,80.44,2,0
C009337,business,33,33.99,173,0
C009338,mass,47,68.65,212,0
C009339,mass,30,15.78,106,0
C009340,business,50,56.96,28,0
C009341,mass,58,53.22,171,0
C009342,mass,25,81.38,24,0
C009343,mass,18,63.93,92,0
C009344,mass,35,17.61,118,1
C009345,business,41,24.52,214,0
C009346,mass,60,41.39,36,0
C009347,business,47,6.09,82,0
C009348,business,56,67.19,68,0
C009349,mass,18,15.7,96,0
C009350,affluent,40,71.7,232,0
C009351,business,56,34.34,154,0
C009352,mass,38,56.38,190,0
C009353,mass,22,67.31,226,0
C009354,mass,51,73.78,216,0
C009355,business,28,80.58,26,0
C009356,mass,64,23.1,234,0
C009357,affluent,36,60.31,127,0
C009358,mass,59,77.45,59,0
C009359,mass,27,59.31,80,0
C009360,mass,45,94.87,235,0
C009361,mass,36,87.82,14,0
C009362,mass,48,94.31,34,0
C009363,mass,43,71.94,234,0
C009364,mass,65,80.55,55,0
C009365,affluent,64,79.51,105,0
C009366,mass,60,87.03,6,0
C009367,mass,53,29.16,45,0
C009368,mass,54,24.76,98,0
C009369,mass,26,50.28,109,0
C009370,mass,56,46.98,199,0
C009371,mass,29,28.42,152,0
C009372,mass,41,46.96,147,0
C009373,mass,51,74.34,59,0
C009374,mass,42,35.03,30,0
C009375,affluent,42,28.68,236,0
C009376,mass,47,69.18,132,1
C009377,affluent,69,21.65,188,0
C009378,mass,59,29.25,83,0
C009379,business,42,85.69,159,0
C009380,mass,62,72.82,32,0
C009381,mass,58,10.08,19,0
C009382,mass,27,9.47,169,0
C009383,mass,34,76.82,142,0
C009384,mass,47,63.56,117,0
C009385,mass,19,44.39,160,1
C009386,mass,19,63.85,239,0
C009387,mass,29,44.38,46,0
C009388,business,37,13.0,86,0
C009389,mass,49,60.64,14,1
C009390,mass,48,51.34,203,0
C009391,affluent,56,60.43,133,0
C009392,mass,28,70.04,167,0
C009393,mass,45,83.58,50,0
C009394,mass,51,30.05,71,0
C009395,mass,55,54.53,58,0
C009396,business,53,97.31,228,0
C009397,mass,43,80.86,191,0
C009398,mass,40,10.47,155,1
C009399,affluent,58,92.85,115,0
C009400,private,66,95.77,93,0
C009401,mass,30,96.12,19,0
C009402,business,39,7.12,171,0
C009403,mass,49,32.95,99,0
C009404,private,62,74.94,220,0
C009405,mass,21,14.25,206,0
C009406,mass,20,17.15,136,1
C009407,mass,54,35.68,210,0
C009408,affluent,57,5.64,2,0
C009409,mass,38,22.73,230,0
C009410,affluent,54,19.33,158,0
C009411,affluent,41,88.71,214,0
C009412,private,48,17.06,143,0
C009413,mass,61,16.78,223,0
C009414,business,49,77.47,46,0
C009415,mass,57,47.57,50,0
C009416,mass,40,16.35,67,0
C009417,affluent,59,13.4,169,0
C009418,mass,56,19.28,25,0
C009419,mass,34,65.41,69,0
C009420,affluent,65,70.65,97,0
C009421,affluent,64,97.12,195,0
C009422,affluent,68,26.27,52,0
C009423,mass,54,94.79,184,1
C009424,affluent,56,94.13,20,0
C009425,affluent,42,66.58,106,0
C009426,mass,46,5.88,173,1
C009427,mass,40,8.87,233,0
C009428,mass,30,8.96,137,1
C009429,mass,19,47.69,149,0
C009430,mass,65,37.33,110,0
C009431,business,51,80.6,187,1
C009432,mass,18,96.86,185,0
C009433,mass,33,27.21,1,0
C009434,affluent,39,39.22,96,1
C009435,mass,37,46.14,108,0
C009436,affluent,53,36.28,118,0
C009437,private,72,64.29,123,0
C009438,business,28,33.76,111,1
C009439,mass,64,15.19,63,0
C009440,mass,45,76.08,48,0
C009441,mass,58,2.34,108,0
C009442,affluent,49,22.03,215,0
C009443,private,35,32.2,199,0
C009444,private,69,59.64,126,0
C009445,affluent,54,14.89,52,1
C009446,mass,59,37.78,91,0
C009447,private,38,43.18,32,0
C009448,mass,45,84.74,118,1
C009449,mass,35,11.84,118,0
C009450,affluent,58,44.31,111,0
C009451,affluent,64,97.88,106,0
C009452,mass,57,38.72,13,0
C009453,mass,44,82.74,221,0
C009454,mass,50,21.9,132,0
C009455,affluent,61,31.1,121,0
C009456,mass,50,90.63,40,0
C009457,mass,40,62.17,136,0
C009458,affluent,55,99.62,115,0
C009459,business,36,93.88,60,0
C009460,mass,20,56.99,113,0
C009461,mass,49,81.44,152,0
C009462,business,37,85.2,206,1
C009463,business,34,72.68,23,0
C009464,mass,46,76.47,134,0
C009465,business,59,15.94,137,0
C009466,mass,43,30.86,156,0
C009467,mass,25,64.07,116,0
C009468,mass,21,56.79,172,0
C009469,mass,31,66.07,96,0
C009470,business,40,46.92,138,0
C009471,mass,59,82.97,17,0
C009472,mass,22,70.92,98,0
C009473,affluent,29,27.58,113,0
C009474,mass,64,30.53,154,0
C009475,mass,61,80.54,17,0
C009476,mass,32,61.62,233,0
C009477,mass,23,99.97,181,0
C009478,mass,61,16.05,203,1
C009479,affluent,29,62.36,217,0
C009480,business,28,64.05,212,0
C009481,business,43,30.83,21,1
C009482,mass,64,38.87,27,0
C009483,mass,27,83.53,72,0
C009484,mass,48,5.02,8,1
C009485,mass,40,55.44,72,0
C009486,business,64,64.75,125,1
C009487,affluent,48,70.17,46,0
C009488,mass,32,5.87,22,1
C009489,mass,51,86.48,24,0
C009490,mass,56,43.52,198,0
C009491,mass,37,63.37,120,0
C009492,mass,24,61.0,151,0
C009493,business,57,93.22,47,0
C009494,business,61,3.79,3,1
C009495,mass,43,23.24,68,0
C009496,business,34,44.31,193,0
C009497,mass,21,53.15,148,0
C009498,mass,45,50.62,61,0
C009499,mass,65,37.07,51,0
C009500,affluent,39,9.14,134,0
C009501,mass,38,64.8,87,1
C009502,mass,24,67.22,95,0
C009503,private,74,54.57,229,0
C009504,mass,33,15.71,240,0
C009505,mass,50,75.81,157,0
C009506,mass,38,89.72,209,1
C009507,mass,63,22.04,72,0
C009508,mass,24,73.88,146,0
C009509,mass,54,88.58,84,0
C009510,business,25,49.08,227,0
C009511,mass,44,70.95,220,1
C009512,affluent,61,4.43,229,0
C009513,mass,57,89.23,11,0
C009514,mass,28,51.94,48,0
C009515,mass,46,74.85,148,0
C009516,mass,46,2.33,110,0
C009517,private,75,36.12,130,0
C009518,business,49,1.95,16,0
C009519,mass,61,13.59,37,0
C009520,affluent,70,8.27,105,0
C009521,business,26,6.35,95,0
C009522,mass,46,74.73,199,0
C009523,mass,24,82.94,224,0
C009524,mass,48,92.49,194,0
C009525,mass,50,69.66,108,0
C009526,mass,33,98.72,152,0
C009527,mass,51,3.1,208,0
C009528,affluent,43,50.59,139,0
C009529,business,29,79.81,181,0
C009530,mass,32,98.45,223,0
C009531,mass,39,45.29,192,0
C009532,mass,59,48.67,195,0
C009533,mass,39,11.38,161,0
C009534,mass,28,15.32,139,0
C009535,business,42,77.16,213,0
C009536,mass,26,58.81,176,0
C009537,affluent,61,5.69,20,0
C009538,mass,42,4.44,187,0
C009539,mass,59,20.24,154,0
C009540,mass,42,65.8,136,1
C009541,mass,57,14.09,98,0
C009542,mass,64,37.77,79,0
C009543,affluent,51,70.11,204,0
C009544,affluent,43,42.15,49,0
C009545,mass,56,33.31,167,0
C009546,affluent,48,62.65,176,0
C009547,mass,22,14.02,82,0
C009548,mass,57,58.24,204,0
C009549,affluent,63,88.96,195,0
C009550,affluent,29,52.53,24,0
C009551,private,41,28.23,191,1
C009552,mass,63,40.03,63,0
C009553,affluent,29,50.76,86,0
C009554,business,43,26.11,198,0
C009555,mass,49,13.43,29,0
C009556,affluent,59,99.36,219,0
C009557,mass,32,77.58,19,0
C009558,affluent,60,5.48,78,1
C009559,mass,62,24.07,198,0
C009560,mass,49,32.95,198,0
C009561,mass,34,17.66,143,0
C009562,mass,20,6.57,135,0
C009563,affluent,57,16.61,24,0
C009564,affluent,42,10.48,41,0
C009565,business,53,30.92,2,0
C009566,mass,31,10.69,19,0
C009567,mass,19,30.84,181,1
C009568,mass,38,52.59,142,0
C009569,mass,38,61.1,43,1
C009570,mass,34,11.63,89,0
C009571,mass,43,8.94,228,0
C009572,mass,40,22.52,240,1
C009573,mass,22,45.97,169,0
C009574,affluent,32,22.55,223,0
C009575,mass,52,65.23,20,0
C009576,mass,20,17.66,218,0
C009577,mass,23,83.25,80,0
C009578,mass,35,38.82,100,0
C009579,mass,43,3.59,120,0
C009580,mass,28,3.63,191,0
C009581,mass,63,57.14,142,1
C009582,mass,31,68.99,228,0
C009583,private,48,36.24,29,0
C009584,business,51,13.2,18,0
C009585,mass,54,27.21,31,0
C009586,mass,41,66.55,208,1
C009587,affluent,41,22.13,33,0
C009588,mass,30,5.51,222,0
C009589,business,34,29.34,1,0
C009590,mass,30,33.8,162,1
C009591,affluent,43,23.65,13,0
C009592,mass,60,98.03,93,0
C009593,mass,56,10.12,82,0
C009594,private,35,2.77,142,1
C009595,mass,61,37.72,93,0
C009596,mass,45,51.95,166,0
C009597,mass,18,96.51,201,0
C009598,mass,58,90.4,95,0
C009599,private,53,38.85,191,0
C009600,mass,24,50.2,196,0
C009601,mass,26,21.36,1,0
C009602,mass,24,60.0,141,0
C009603,business,26,84.31,29,1
C009604,private,37,45.64,88,0
C009605,mass,55,92.5,100,0
C009606,affluent,68,35.43,6,0
C009607,mass,43,64.75,170,1
C009608,mass,50,62.73,73,0
C009609,business,52,34.58,138,0
C009610,private,70,83.16,164,0
C009611,mass,18,14.22,1,0
C009612,mass,53,97.91,21,0
C009613,private,59,78.3,87,0
C009614,mass,36,8.84,75,0
C009615,affluent,58,11.5,233,0
C009616,mass,36,33.71,17,0
C009617,private,58,35.51,144,0
C009618,business,65,61.72,5,1
C009619,business,47,30.5,51,0
C009620,business,41,13.52,115,0
C009621,affluent,41,41.28,24,0
C009622,mass,19,56.55,41,0
C009623,mass,51,11.64,182,1
C009624,mass,20,15.09,51,0
C009625,mass,25,49.2,201,0
C009626,mass,41,16.98,83,0
C009627,business,30,18.82,191,0
C009628,mass,29,54.6,233,0
C009629,mass,22,49.18,69,0
C009630,affluent,43,97.75,115,0
C009631,mass,53,26.82,43,0
C009632,mass,57,20.42,194,0
C009633,affluent,67,63.06,27,0
C009634,mass,52,16.36,150,0
C009635,mass,40,43.41,28,0
C009636,mass,42,28.49,72,1
C009637,affluent,58,37.6,119,0
C009638,mass,28,33.09,13,0
C009639,mass,21,74.47,20,0
C009640,mass,37,24.78,213,0
C009641,business,34,35.62,226,0
C009642,mass,28,51.46,31,0
C009643,mass,58,33.49,214,0
C009644,mass,61,85.83,83,0
C009645,affluent,43,18.57,237,0
C009646,affluent,54,33.73,145,0
C009647,mass,25,86.11,145,0
C009648,affluent,50,18.57,220,0
C009649,mass,20,85.02,87,0
C009650,mass,49,21.93,4,0
C009651,affluent,31,22.7,231,0
C009652,mass,65,43.08,122,1
C009653,mass,27,69.61,223,0
C009654,mass,25,73.45,85,0
C009655,mass,24,57.86,9,0
C009656,mass,36,97.16,195,0
C009657,mass,35,2.45,112,0
C009658,mass,25,88.96,64,0
C009659,mass,48,20.73,165,0
C009660,mass,62,92.58,82,1
C009661,affluent,59,42.46,81,0
C009662,mass,28,56.32,47,0
C009663,affluent,58,21.84,68,0
C009664,business,27,19.07,221,0
C009665,mass,60,98.83,84,1
C009666,mass,61,80.58,28,0
C009667,business,39,30.82,6,0
C009668,private,49,15.03,148,0
C009669,affluent,63,8.58,163,0
C009670,affluent,50,81.03,161,1
C009671,mass,18,16.01,69,1
C009672,mass,65,24.03,65,0
C009673,affluent,43,53.41,18,0
C009674,mass,34,19.28,20,1
C009675,mass,48,71.57,207,0
C009676,mass,44,12.43,28,0
C009677,affluent,52,92.52,44,0
C009678,mass,47,53.87,227,0
C009679,affluent,50,31.2,72,0
C009680,affluent,50,79.35,107,0
C009681,private,47,6.42,26,0
C009682,affluent,48,59.25,104,0
C009683,mass,64,1.88,140,0
C009684,private,73,26.85,141,0
C009685,mass,53,66.79,122,0
C009686,mass,24,40.46,231,0
C009687,mass,21,89.0,203,0
C009688,business,57,68.38,10,0
C009689,affluent,46,28.43,103,0
C009690,affluent,61,78.17,111,0
C009691,mass,62,37.75,238,0
C009692,business,38,76.41,112,0
C009693,affluent,64,19.51,24,1
C009694,mass,26,76.31,151,0
C009695,affluent,28,30.55,2,0
C009696,mass,59,52.47,190,1
C009697,mass,59,8.09,74,0
C009698,mass,29,72.54,51,0
C009699,mass,53,80.99,53,0
C009700,private,65,64.9,228,0
C009701,affluent,63,10.33,20,0
C009702,mass,60,57.96,94,0
C009703,affluent,30,93.25,23,0
C009704,mass,44,5.14,62,0
C009705,mass,64,47.36,134,0
C009706,mass,50,49.31,154,1
C009707,business,51,91.34,176,0
C009708,mass,18,33.85,8,0
C009709,mass,48,53.7,45,1
C009710,mass,46,60.96,57,0
C009711,mass,58,56.73,194,0
C009712,business,34,96.55,203,0
C009713,mass,51,9.64,109,0
C009714,mass,38,24.51,199,0
C009715,mass,27,24.3,199,0
C009716,mass,58,30.05,131,0
C009717,mass,23,34.07,205,0
C009718,private,45,23.12,14,0
C009719,affluent,63,2.94,174,0
C009720,mass,20,99.5,71,0
C009721,affluent,37,56.14,1,1
C009722,mass,28,3.71,144,0
C009723,mass,36,54.85,79,0
C009724,mass,31,81.63,140,0
C009725,mass,62,7.02,238,0
C009726,mass,46,45.92,105,0
C009727,mass,30,61.12,167,0
C009728,affluent,43,40.76,146,0
C009729,private,58,77.26,75,1
C009730,mass,53,25.1,57,0
C009731,business,40,67.55,122,0
C009732,affluent,54,78.11,232,0
C009733,private,49,34.27,116,0
C009734,mass,51,36.22,36,0
C009735,affluent,49,50.51,106,0
C009736,mass,50,91.2,50,0
C009737,mass,54,90.4,49,0
C009738,affluent,52,3.75,34,0
C009739,mass,29,35.14,217,0
C009740,mass,27,12.05,123,0
C009741,affluent,49,78.95,151,0
C009742,mass,43,75.9,186,0
C009743,mass,64,41.1,196,0
C009744,mass,32,83.4,131,0
C009745,business,26,30.4,126,0
C009746,mass,45,61.09,211,0
C009747,mass,64,37.53,82,1
C009748,private,61,77.67,27,1
C009749,mass,18,86.66,218,0
C009750,affluent,67,79.07,174,0
C009751,mass,37,3.23,174,0
C009752,mass,36,18.16,231,0
C009753,mass,43,37.35,94,0
C009754,mass,51,37.8,163,0
C009755,mass,18,68.55,171,1
C009756,mass,18,78.42,101,0
C009757,mass,38,47.88,134,0
C009758,affluent,46,11.58,147,0
C009759,mass,65,43.16,98,0
C009760,affluent,32,66.0,50,0
C009761,business,50,2.08,178,0
C009762,mass,41,37.66,119,0
C009763,affluent,33,29.34,59,0
C009764,affluent,52,86.68,116,0
C009765,mass,41,26.29,202,0
C009766,mass,35,77.48,47,0
C009767,mass,33,87.11,140,0
C009768,mass,56,70.44,112,0
C009769,mass,21,54.67,201,0
C009770,private,42,51.39,194,0
C009771,mass,36,10.8,164,0
C009772,mass,32,93.77,135,0
C009773,mass,26,80.2,100,0
C009774,mass,33,86.66,157,0
C009775,mass,59,74.24,156,0
C009776,mass,59,68.78,76,1
C009777,mass,61,16.33,203,0
C009778,mass,63,32.35,213,0
C009779,mass,19,91.97,122,0
C009780,mass,53,48.51,64,0
C009781,mass,44,34.85,222,0
C009782,mass,62,7.37,175,0
C009783,mass,21,28.48,61,0
C009784,mass,42,99.68,156,0
C009785,mass,62,64.38,191,0
C009786,mass,35,87.03,99,0
C009787,mass,55,42.17,81,0
C009788,mass,25,80.91,8,0
C009789,affluent,44,67.0,237,0
C009790,mass,62,27.78,77,0
C009791,mass,51,13.82,216,0
C009792,mass,35,95.6,61,0
C009793,affluent,45,76.65,134,0
C009794,mass,55,39.08,224,0
